hotel name,User Name,Country,Room Info,Stay Date,Traveller Type,Review Title,Rating,Happy Review,Unhappy Review,Review Date,Scraped At
Campbell Inn,Nordin,Singapore,Bed in 8-Beds Mixed Dorm Room,4 nights · April 2021,Solo traveller,Good,7,no comment,the shower room not so good,Reviewed: 4 May 2021,2024-02-11T08:03:33.901Z
Campbell Inn,Viswanath,India,Bed in 8-Beds Mixed Dorm Room,4 nights · December 2023,Solo traveller,Good,9,Good,Bathroom,Reviewed: 4 January 2024,2024-02-11T08:03:33.901Z
Campbell Inn,Ana,Singapore,Bed in 12-Beds Mixed Dormitory Room,1 night · December 2023,Solo traveller,Good,7,Nice location and save money,I hope you make separated room for girls and boys,Reviewed: 3 January 2024,2024-02-11T08:03:33.901Z
Campbell Inn,Indarti,Singapore,Bed in 12-Beds Mixed Dormitory Room,1 night · December 2023,Solo traveller,Exceptional,10,,Not so clean. But its ok for the price,Reviewed: 17 December 2023,2024-02-11T08:03:33.901Z
Campbell Inn,Bryan,Singapore,Bed in 12-Beds Mixed Dormitory Room,1 night · December 2023,Solo traveller,Exceptional,10,Price and location,Not so clean,Reviewed: 17 December 2023,2024-02-11T08:03:33.901Z
Campbell Inn,Pradeep,Sri Lanka,Bed in 12-Beds Mixed Dormitory Room,1 night · November 2023,Solo traveller,Very good,8,Room was good and location also,wash room,Reviewed: 13 December 2023,2024-02-11T08:03:43.191Z
Campbell Inn,Maycon,Brazil,Bed in 12-Beds Mixed Dormitory Room,2 nights · November 2023,Solo traveller,i really recommend that place .,8,"I really appreciate my stayed at the hostel, everything's was ok, stuff, room, kitchen and general.","I think the price of the room should be a little bit low, I understand .",Reviewed: 25 November 2023,2024-02-11T08:03:43.191Z
Campbell Inn,Ibrahim,Singapore,Bed in 12-Beds Mixed Dormitory Room,1 night · November 2023,Solo traveller,Very good,8,Ok is very good thank you,Ok is very good thank you,Reviewed: 12 November 2023,2024-02-11T08:03:43.191Z
Campbell Inn,Rasheduzzaman,Bangladesh,Bed in 12-Beds Mixed Dormitory Room,2 nights · September 2023,Solo traveller,Some what ok,7,Location,"Not cold, not comfortable",Reviewed: 2 October 2023,2024-02-11T08:03:43.191Z
Campbell Inn,Rasheduzzaman,Bangladesh,Bed in 12-Beds Mixed Dormitory Room,1 night · September 2023,Solo traveller,Quite ok,7,Location and cost,"Not comfortable, Air conditioning was not up to the mark",Reviewed: 30 September 2023,2024-02-11T08:03:43.191Z
Campbell Inn,Diogenes,Singapore,Bed in 8-Beds Mixed Dorm Room,1 night · September 2023,Solo traveller,Good,7,"Quite clean, have basic facilities",I can't sleep. That's all.,Reviewed: 24 September 2023,2024-02-11T08:03:43.191Z
Campbell Inn,Itsnairakhayla01,Singapore,Bed in 12-Beds Mixed Dormitory Room,3 nights · July 2023,Solo traveller,Exceptional,10,I live the staff!,,Reviewed: 26 July 2023,2024-02-11T08:03:43.191Z
Campbell Inn,Trang,Vietnam,Bed in 8-Beds Mixed Dorm Room,2 nights · June 2023,Solo traveller,acceptable with that money,7,There is a receptionist very helpful and nice,smelly toilet because of most men guests .,Reviewed: 14 July 2023,2024-02-11T08:03:43.191Z
Campbell Inn,Madan,India,Bed in 12-Beds Mixed Dormitory Room,5 nights · June 2023,Solo traveller,It was nice and relaxing,8,Joyce was really a good care taker of the property and you. She was always ready to listen and provide the best solution for any issue. Polite and charming.,"As it was a budget hotel, it was shared. So you can't control ppl, noises, snoring etc. Anything related to property was good but the ppl made loud noises was uncontrollable.",Reviewed: 21 June 2023,2024-02-11T08:03:43.191Z
Campbell Inn,Dan,United Kingdom,Bed in 8-Beds Mixed Dorm Room,2 nights · June 2023,Solo traveller,very good experience as hotel is between 2 metros and nearby food locations are good,10,"reception was very good, for the last minute booking she immediately helped me","no comments, as it was worth what you pay",Reviewed: 12 June 2023,2024-02-11T08:03:43.191Z
Campbell Inn,Amelia,Indonesia,Bed in 12-Beds Mixed Dormitory Room,1 night · May 2023,Group,Very good,8,Location is easy to find,"Nothing, i like all",Reviewed: 18 May 2023,2024-02-11T08:03:52.395Z
Campbell Inn,Love,Singapore,2 Beds in 8-Beds Mixed Room,1 night · May 2023,Group,Very good,8,Overall Good,,Reviewed: 12 May 2023,2024-02-11T08:03:52.395Z
Campbell Inn,Nguyen,Vietnam,Bed in 12-Beds Mixed Dormitory Room,1 night · April 2023,Solo traveller,Good,7,"located in Little India, cheap price.","the bathroom section is small, the toilet is not very clean also no paper and water inside. if you just happen in Singapore for 1 night, you can consider staying here. but if u stay longer, u should consider a hotel option.",Reviewed: 23 April 2023,2024-02-11T08:03:52.395Z
Campbell Inn,Suresh,India,Bed in 12-Beds Mixed Dormitory Room,1 night · March 2023,Solo traveller,Good,7,Good,Nathing,Reviewed: 20 March 2023,2024-02-11T08:03:52.395Z
Campbell Inn,James,United States,Bed in 12-Beds Mixed Dormitory Room,4 nights · February 2023,Solo traveller,I like the rate but the overall experience is very disappointed.,1,The rate is affordable.  Location is not that bad.,The staff should be more knowledgeable when it comes on the questions of the travelers.,Reviewed: 3 March 2023,2024-02-11T08:03:52.395Z
Campbell Inn,Athul,India,2 Beds in 12-Beds Mixed Dormitory Room,17 nights · February 2023,Solo traveller,Good,7,Travel substantial,Bed bugs,Reviewed: 15 February 2023,2024-02-11T08:03:52.395Z
Campbell Inn,Sangamesh,India,Bed in 12-Beds Mixed Dormitory Room,9 nights · February 2023,Solo traveller,Good stay at a budget.,8,"Room, neatness and location near to Metro.",,Reviewed: 13 February 2023,2024-02-11T08:03:52.395Z
Campbell Inn,Fernando,Sri Lanka,Bed in 12-Beds Mixed Dormitory Room,1 night · February 2023,Solo traveller,Excellent,10,Excellent breakfast and good for nearest cities,,Reviewed: 6 February 2023,2024-02-11T08:03:52.395Z
Campbell Inn,Ann,Malaysia,Bed in 8-Beds Mixed Dorm Room,1 night · December 2022,Solo traveller,Nice short stay,8,"Good location,nice friendly helpful staff lady help explain upon my late check in at night, even the toilet is not so clean comfortable and my bed is on the top but I have good time meeting new friends in this place :)",The cleaness of the toilet,Reviewed: 27 January 2023,2024-02-11T08:03:52.395Z
Campbell Inn,Dr,India,Bed in 12-Beds Mixed Dormitory Room,4 nights · November 2022,Solo traveller,very good for short term travelers,9,clean and good,over crowded,Reviewed: 7 November 2022,2024-02-11T08:03:52.395Z
Campbell Inn,Fazal,Malaysia,Bed in 12-Beds Mixed Dormitory Room,2 nights · November 2022,Group,Exceptional,10,Over all ok and fine,,Reviewed: 7 November 2022,2024-02-11T08:04:01.464Z
Campbell Inn,Sangwan,India,Bed in 12-Beds Mixed Dormitory Room,3 nights · September 2022,Solo traveller,it’s not bad,1,cleaning,suffocating,Reviewed: 26 September 2022,2024-02-11T08:04:01.464Z
Campbell Inn,Achda,Indonesia,2 Beds in 12-Beds Mixed Dormitory Room,2 nights · September 2022,Solo traveller,Good,7,Location is good enough,No window inside the room,Reviewed: 10 September 2022,2024-02-11T08:04:01.464Z
Campbell Inn,Lokupitiyage,Sri Lanka,Bed in 12-Beds Mixed Dormitory Room,3 nights · August 2022,Solo traveller,ONLY FEW DAYS,10,"INNER VIEW,OUTTER VIEW OF THE CITY & ROOMS ALL THEIR SERVICES ARE LOVELY.",,Reviewed: 23 August 2022,2024-02-11T08:04:01.464Z
Campbell Inn,Adham007,Sri Lanka,Bed in 8-Beds Mixed Dorm Room,1 night · July 2022,Solo traveller,Very good,8,Good very friendly staff very politeness,They give a locker it's broken it's unsafe,Reviewed: 18 July 2022,2024-02-11T08:04:01.464Z
Campbell Inn,Janardhan,India,Bed in 12-Beds Mixed Dormitory Room,2 nights · May 2022,Solo traveller,Good,7,It’s very near for Indian restaurants,The room is very small and AC is not working properly,Reviewed: 6 May 2022,2024-02-11T08:04:01.464Z
Campbell Inn,Kaushik,India,Bed in 12-Beds Mixed Dormitory Room,7 nights · April 2022,Solo traveller,Poor,3,"it was okay, but not very clean and the people all snore",,Reviewed: 12 April 2022,2024-02-11T08:04:01.464Z
Campbell Inn,Foong,Malaysia,Bed in 12-Beds Mixed Dormitory Room,2 nights · December 2021,Solo traveller,Good,7,The staff Sue very helpful even though i am late check in.,bathroom too small,Reviewed: 4 December 2021,2024-02-11T08:04:01.464Z
Campbell Inn,Yoon,South Korea,Bed in 12-Beds Mixed Dormitory Room,7 nights · February 2024,Solo traveller,Poor,3,The location gives you beneficial factors for taking public transported stations close to downtown.,You can see cockroaches🪳.,Reviewed: 2 February 2024,2024-02-11T08:04:01.464Z
Campbell Inn,S,Bangladesh,Bed in 8-Beds Mixed Dorm Room,2 nights · December 2023,Solo traveller,Poor,3,,Receipting behavior is very bad.,Reviewed: 28 December 2023,2024-02-11T08:04:01.464Z
Campbell Inn,Filipe,Brazil,Bed in 12-Beds Mixed Dormitory Room,1 night · December 2023,Solo traveller,I stayed in may hostels and I have never seen one with so many issues.,1,Not in a terrible location There’s working AC,Super dirty Pillow and bed smell bad Room overbooked People don’t respect quiet time Kitchen was disgusting and with cockroachBroken toilets without toilet paper and without space No proper common area,Reviewed: 8 December 2023,2024-02-11T08:04:11.938Z
Campbell Inn,Ariff,Bangladesh,Bed in 8-Beds Mixed Dorm Room,1 night · September 2023,Solo traveller,It is discppointing comparing to Thailand,3,location okroom- boys and girls should have separate room.,The reception & sitting area was not well decored.No sofaAlso toilets not cleanvery bad fitting in Toilet.,Reviewed: 2 October 2023,2024-02-11T08:04:11.938Z
Campbell Inn,Dayang,Malaysia,Bed in 8-Beds Mixed Dorm Room,1 night · August 2023,Solo traveller,Very good,8,the surrounding,female and male mix in the same toilet and the bed,Reviewed: 29 August 2023,2024-02-11T08:04:11.938Z
Campbell Inn,Than,Myanmar,Bed in 12-Beds Mixed Dormitory Room,2 nights · August 2023,Solo traveller,Poor,3,Loction,Bad Bug,Reviewed: 27 August 2023,2024-02-11T08:04:11.938Z
Campbell Inn,Present,Czech Republic,2 Beds in 12-Beds Mixed Dormitory Room,1 night · July 2023,Couple,Very poor,2,when we left this place,Super dirty place with cockroaches and strangers from outside using the toilet because the back door is open. Also we booked 2 beds and when we arrived they told us they are full and offered only one single bed to share.It's look like some locals live there.,Reviewed: 25 August 2023,2024-02-11T08:04:11.938Z
Campbell Inn,Muhammad,Kuwait,Bed in 12-Beds Mixed Dormitory Room,6 nights · August 2023,Solo traveller,Good,7,Not bad,,Reviewed: 18 August 2023,2024-02-11T08:04:11.938Z
Campbell Inn,Sujit,India,2 Beds in 12-Beds Mixed Dormitory Room,6 nights · August 2023,Family,Not recommended others wise Singapore travel will destroy,1,Location was quite good but cleanliness was poor,Need ventilation to airflow,Reviewed: 12 August 2023,2024-02-11T08:04:11.938Z
Campbell Inn,Immy,United Kingdom,Bed in 8-Beds Mixed Dorm Room,1 night · August 2023,Solo traveller,The hostel was alright for one night.,3,The location was good. It did the job for the price.,The bathroom was grim. Toilet paper and soaps weren’t filled often enough and I’d highly recommend wearing your shoes in the shower. Security wasn’t great. Lockers need to be updated.,Reviewed: 5 August 2023,2024-02-11T08:04:11.938Z
Campbell Inn,Mohamed,Sri Lanka,Bed in 12-Beds Mixed Dormitory Room,5 nights · June 2023,Solo traveller,Bad,1,,"air condition is not working properly, Rats are there , bathroom and toilets are not clean",Reviewed: 15 June 2023,2024-02-11T08:04:11.938Z
Campbell Inn,Tiam,Malaysia,Bed in 12-Beds Mixed Dormitory Room,5 nights · May 2023,Solo traveller,"Noisy environment,dirty",1,,Very poor place to live,Reviewed: 1 June 2023,2024-02-11T08:04:11.938Z
Campbell Inn,R,United Kingdom,Bed in 8-Beds Mixed Dorm Room,1 night · May 2023,Solo traveller,Good. If there's nothing else better to go,7,Location is not too bad .,Cleaning and safety questionable,Reviewed: 30 May 2023,2024-02-11T08:04:22.119Z
Campbell Inn,Foong,Singapore,Bed in 12-Beds Mixed Dormitory Room,1 night · May 2023,Solo traveller,Very poor,2,Dirty and noisy,,Reviewed: 10 May 2023,2024-02-11T08:04:22.119Z
Campbell Inn,Elaine,Singapore,2 Beds in 12-Beds Mixed Dormitory Room,9 nights · March 2023,Group,Budget stay,3,good location conveniently located next to Rochor MRT,hygiene and crowds,Reviewed: 24 April 2023,2024-02-11T08:04:22.119Z
Campbell Inn,Angel,Philippines,2 Beds in 12-Beds Mixed Dormitory Room,3 nights · April 2023,Couple,There's a lot to be improved,3,"The location, the hair dryer and providing tissue all the time in the bathroom.","How they arranged the booking. Men and women should be in separate room for the safety. Also, the bathroom for men and women is different. Lastly, changing the beddings as requested and providing towels should be freem",Reviewed: 15 April 2023,2024-02-11T08:04:22.119Z
Campbell Inn,Thomas,Australia,Bed in 12-Beds Mixed Dormitory Room,1 night · February 2023,Solo traveller,Very poor,2,,"It was not worth it, even though it was the cheapest hostel in Singapore. Pay the extra money and go anywhere else. The urinal was blocked for our entire stay, one of the shower heads didn't work and had no hot water, the floor everywhere was wet (and not a clean wet, an unwholesome wet), there were no ""quiet time"" signs in the rooms so people talked until midnight with little care for anyone else (in a 12 person room this is not on), the bunk beds were very flimsy so it wobbled any time one of us moved and there were no privacy curtains for the top bunk at all. Also a large beam for top bunk to bang their head on each time they climbed up. Very little communal space (an 8 seater table). Seriously, just stay elsewhere.",Reviewed: 4 February 2023,2024-02-11T08:04:22.119Z
Campbell Inn,Suriakasi,Malaysia,Bed in 12-Beds Mixed Dormitory Room,1 night · December 2022,Solo traveller,Great,9,All good,"The price, for hostel it is expensive.",Reviewed: 16 January 2023,2024-02-11T08:04:22.119Z
Campbell Inn,Sahim,Malaysia,Bed in 12-Beds Mixed Dormitory Room,1 night · October 2022,Solo traveller,Bad,1,Not any,"All people sleep one room,1 room Manny bed then sleeping",Reviewed: 10 October 2022,2024-02-11T08:04:22.119Z
Campbell Inn,Muhammad,United Arab Emirates,Bed in 12-Beds Mixed Dormitory Room,2 nights · September 2022,Solo traveller,Worst experience ever i had in hostel,1,Location is good but very bad housekeeping .,Cleaning,Reviewed: 27 September 2022,2024-02-11T08:04:22.119Z
Campbell Inn,Sheikh,Bangladesh,Bed in 12-Beds Mixed Dormitory Room,3 nights · September 2022,Solo traveller,..,7,"Comfortable,clean",Door closed at 10.30 big problem,Reviewed: 17 September 2022,2024-02-11T08:04:22.119Z
