hotel name,User Name,Country,Room Info,Stay Date,Traveller Type,Review Title,Rating,Happy Review,Unhappy Review,Review Date,Scraped At
Ascott Raffles Place Singapore,Siti,Singapore,Cutler Suite,2 nights · June 2022,Solo traveller,very comfortable stay since everything is conveniently either provided for you or are near you for access.,8,the room space is bigger than the average hotel room size in the area and the amenities found within the room are wonderful for quick cooking of meals.,the room feels  very dated with chipped walls and peeling paint. there are moments where I am wary of things falling apart due to the old nature of the rooms.,Reviewed: 12 July 2022,2024-02-10T15:55:30.624Z
Ascott Raffles Place Singapore,Inspire000,Australia,Collyer Suite,3 nights · June 2022,Family,Perfect retreat for a 3 day break,9,"Location was perfect, walking distance to Marina Bay and Gardens by the Bay. Local hawker style eatery just down the road which was very cheap and good food. Hotel itself was perfect for a 3 day stay. Staff were very courteous and friendly. Room itself was a good size and able to separate living from sleeping. Meaning we could put my son to sleep and still hang out in the other room.",Nit picking but the plug point for the TV next to the power point was hanging out of the socket. Pushed it back in the socket no issue.,Reviewed: 11 July 2022,2024-02-10T15:55:30.624Z
Ascott Raffles Place Singapore,Janet,Indonesia,Cutler Suite,10 nights · May 2022,Family,great for family and long stay. the room is spacious and very near to an mrt station.,8,the location is great. love the kitchen and the washing machine!,they don’t clean on Sunday,Reviewed: 9 July 2022,2024-02-10T15:55:30.624Z
Ascott Raffles Place Singapore,Wong,Indonesia,Cutler Suite,7 nights · June 2022,Family,Very good,8,The room is very spacious as i have the 48m2 room size.,The announcement for the fire alarm is was too loud. And quite annoying as it also happened in the middle of the night.,Reviewed: 3 July 2022,2024-02-10T15:55:42.373Z
Ascott Raffles Place Singapore,Gavin,Singapore,Cutler Suite,1 night · April 2022,Couple,Great!,8,Good service and attitude from the staff. The overall room was fantastic.,-,Reviewed: 20 June 2022,2024-02-10T15:55:42.373Z
Ascott Raffles Place Singapore,Priyan,United Kingdom,Brown Suite,7 nights · June 2022,Family,"great location, comfortable and ideally for a family.",8,"clean, modern and well located.","bedrooms could be a bit warmer in decor, roomscould do with better lighting.",Reviewed: 19 June 2022,2024-02-10T15:55:42.373Z
Ascott Raffles Place Singapore,Kenna,Singapore,Cutler Suite,2 nights · June 2022,Solo traveller,execellent stay in a central location with some limited food choices in the late night,8,"essentials were available, location is near MRT and buses to get to various locations","some of the socket covers were dropping off, along with the button for the bathtub where it stops the drainage.the tap in the bathroom basin was faulty  whereby water kept leaking",Reviewed: 11 June 2022,2024-02-10T15:55:42.373Z
Ascott Raffles Place Singapore,Michelle,Australia,Cutler Suite,3 nights · May 2022,Couple,"Excellent clean rooms, great location to Raffles Place MRT station, hawker center Lau Pa Sat & MBS",9,"Location, close to Raffles Place MRT station and eateries such as Lau Pa Sat. We stayed in the Cutler Suite room and amenities was superb",Only minor thing was housekeeper took away our washed cups and didn't replace them.,Reviewed: 1 June 2022,2024-02-10T15:55:42.373Z
Ascott Raffles Place Singapore,Dan,United Kingdom,Cutler Suite,4 nights · May 2022,Couple,Fashionable hotel in great location for marina bay but beware rooms need updated badly,7,"Lovely staff, very welcoming. The hotel is very fashionable and has history, with an intimate interior. The gym area and the lounge are very good, and our suite was very spacious.","In our room I’m sad to say there was some dirt and fluff in numerous areas - particularly in an old magazine rack in the toilet it was full of fluff and dirt missed by the cleaners. Also there was loose things in the room some plugs, the shower head, spotlights were loose. These are all easily fixed so don’t worry about these things the rest of the room is big and very spacious and modern layout. The biggest two criticisms are 1) the bed feels like a slab of wood. Honestly my back was killing me on this bed, so hard and uncomfortable. To be fair I just toughed it out and I’m sure you could ask for a softer mattress topper or something the staff are extremely helpful. But, the air conditioners seriously need an update. They are as loud as a car engine at night, I need it on because I’m from Britain and we are used to cooler nights but I had to buy earplugs and even then I struggled to sleep. All in all rooms need a bit of an update.",Reviewed: 25 May 2022,2024-02-10T15:55:42.373Z
Ascott Raffles Place Singapore,Miles,Australia,Collyer Suite,3 nights · April 2022,Family,"A great location, and spacious rooms.",8,"Amazing big rooms, and a great location. Walk to most of Singapore's attractions.",The pool towels were never replenished.,Reviewed: 12 May 2022,2024-02-10T15:55:42.373Z
Ascott Raffles Place Singapore,Jenny,Australia,Brown Suite,5 nights · May 2022,Group,The Ascott and it’s staff made us feel very special.,9,"The location is perfect. We were within walking distance to all the sites and attractions we came to see.The rooms were very clean, spacious, quiet and well appointed. Staff very friendly and helpful.",It would have been helpful to have a visitors information guide in our room.,Reviewed: 7 May 2022,2024-02-10T15:55:42.373Z
Ascott Raffles Place Singapore,Deb,United Kingdom,Cutler Suite,2 nights · April 2022,Couple,Good location. Great food court nearby.,8,Room facilities- huge bathroom.,Room a bit tired. Needed a few maintenance issues attended to.  We left a note to inform staff.,Reviewed: 22 April 2022,2024-02-10T15:55:42.373Z
Ascott Raffles Place Singapore,Xavier,Singapore,Cutler Suite,1 night · April 2022,Family,Very good,8,front desks staffs is helpful,,Reviewed: 17 April 2022,2024-02-10T15:55:42.373Z
Ascott Raffles Place Singapore,Tan,Singapore,Cutler Suite,1 night · April 2022,Couple,not bad,9,quiet,hmm near food places,Reviewed: 17 April 2022,2024-02-10T15:55:51.824Z
Ascott Raffles Place Singapore,Raudahsam,Singapore,Cutler Suite,3 nights · March 2022,Family,my boys love the space! the love the bathtub best bcos it is situated inside the bathroom so it doesn’t matter if the fl,8,conveniently situated close to Lau Pa Sat. Close to Sentosa. It’s quiet and great for family,the apartment we had which no views. the window are very close to the next building but luckily there’s privacy,Reviewed: 25 March 2022,2024-02-10T15:55:51.824Z
Ascott Raffles Place Singapore,Khalid,Singapore,Cutler Suite,1 night · February 2022,Family,Superb,9,Nice hotel to stay with the family,Nil,Reviewed: 1 March 2022,2024-02-10T15:55:51.824Z
Ascott Raffles Place Singapore,Peter,Australia,Finlayson Suite,4 nights · February 2022,Family,Superb,9,the staff were really lovely and accommodating.,,Reviewed: 26 February 2022,2024-02-10T15:55:51.824Z
Ascott Raffles Place Singapore,Ahmad,Singapore,Cutler Suite,1 night · February 2022,Couple,Very good,8,spacious and cozy,,Reviewed: 14 February 2022,2024-02-10T15:55:51.824Z
Ascott Raffles Place Singapore,Syazwani,Singapore,Cutler Suite,2 nights · December 2021,Family,I requested for side by side room as we are a family of 6. We booked 2 rooms and was give rooms on seperate level. Room,7,Room was spacious.,Parking was inconvenient. Parking for 2 nights cost us almost $100.Pool was small.,Reviewed: 30 January 2022,2024-02-10T15:55:51.824Z
Ascott Raffles Place Singapore,Ng,Singapore,Cutler Suite,2 nights · January 2022,Couple,The staff there are nice & friendly.,9,"The room was big & clean, furthermore it’s very convenient & MRT entrance is just at the doorstep.",Only the TV is a bit small.,Reviewed: 23 January 2022,2024-02-10T15:55:51.824Z
Ascott Raffles Place Singapore,Pei,Malaysia,Cutler Suite,7 nights · January 2022,Solo traveller,Good,7,Size of the room was comfortable.,The fabric upholstered furniture have musty smell - need to be professionally cleaned and freshened.,Reviewed: 13 January 2022,2024-02-10T15:55:51.824Z
Ascott Raffles Place Singapore,Nur,Singapore,Cutler Suite,1 night · October 2021,Couple,"Dated room, should upgrade.",7,Staff were excellent. Friendly and good service provided. Able to find food at walking distance. Bathtub is nice. But room looks very dated.,"TV was very, very old. They should upgrade the TV. Toilet should have bidet as well.",Reviewed: 10 January 2022,2024-02-10T15:55:51.824Z
Ascott Raffles Place Singapore,Hyeshin,Singapore,Cutler Suite,2 nights · January 2022,Family,Lobby too dark.,9,Bathtub,Old apatment.airon noisy,Reviewed: 5 January 2022,2024-02-10T15:55:51.824Z
Ascott Raffles Place Singapore,Nabilah,Singapore,Cutler Suite,2 nights · December 2021,Couple,Very good,8,"Service, cleanliness, big room",The TV needs an upgrade,Reviewed: 4 January 2022,2024-02-10T15:56:00.554Z
Ascott Raffles Place Singapore,Anuar,Singapore,Cutler Suite,2 nights · January 2022,Couple,Very good,8,The kitchen n bed was good,Tv too small n channel limited,Reviewed: 3 January 2022,2024-02-10T15:56:00.554Z
Ascott Raffles Place Singapore,Foo,Singapore,Cutler Suite,2 nights · December 2021,Family,"Fantastic, will definitely return when good deals are available.",8,"Friendliness of the staffs, amazing room size, nice shower & toilet facilities.","Wish the room had more lights.. even when we turned on all the lights, it was still a  little dim however, this is to individual preferences.",Reviewed: 3 January 2022,2024-02-10T15:56:00.554Z
Ascott Raffles Place Singapore,Joannavy,Singapore,Collyer Suite,1 night · January 2022,Group,I had a great time while celebrating New Year 2022 here but the staff should just acknowledge and do something about the,8,"the living room, kitchen, toilet and bedroom","I was complaining to the staff about the phone in my room, there was strange sound, can’t hear the person in the other line while using it. It’s not working properly.  The staff don’t even bother to do something about the problem. I think the both TV in the living room and bedroom should be upgraded and change into smart TV already.",Reviewed: 2 January 2022,2024-02-10T15:56:00.554Z
Ascott Raffles Place Singapore,Berenice,Singapore,Cutler Suite,2 nights · December 2021,Couple,shiok,7,the size of the room,thought that the room will look newer as advertised but was disappointed that the room was very old,Reviewed: 1 January 2022,2024-02-10T15:56:00.554Z
Ascott Raffles Place Singapore,Mohamed,Singapore,Cutler Suite,2 nights · November 2021,Couple,Very good,8,The coziness,The cleanliness,Reviewed: 29 December 2021,2024-02-10T15:56:00.554Z
Ascott Raffles Place Singapore,Xin,Singapore,Cutler Suite,1 night · December 2021,Group,Good,7,Love the huge space,there is a kitchen in the room and the area kinda stinks,Reviewed: 27 December 2021,2024-02-10T15:56:00.554Z
Ascott Raffles Place Singapore,Caitlin,United Kingdom,Cutler Suite,8 nights · December 2021,Couple,amazing hotel in an amazing location,9,"the rooms, location and staff were all excellent.  The pool is amazing, however the policy of one party at a time meant we were not able to use it as often as we would have liked.",be aware there is no room service on a Saturday or Sunday. We were not allowed to leave our room due to isolation requirements and this made getting dinner somewhat of a challenge!,Reviewed: 27 December 2021,2024-02-10T15:56:00.554Z
