Botanic Garden-1707390701
,username,rating,content,ip_address,time
River Wonder,馨馨v,4.3,游船有点短暂,江苏,2023-10-04 10:23:25
River Wonder,无敌美老虎,5.0,暑假去的，很凉爽，公共交通不是很方便，包车去的，三个动物园离的很近，夏天蚊子也不算太多，总之还不错，亲子游还是值得推荐的,山东,2023-10-04 08:35:06
River Wonder,112****830,4.7,漂流停了，太可惜了，就是为了这个亚马逊漂流才去的！说是检修。,马来西亚,2023-10-03 13:33:23
River Wonder,匿名用户,5.0,扫二维码快速入园，方便,上海,2023-10-02 16:08:06
River Wonder,205****211,5.0,好好好好特别好非常不错的游乐园很不错的空间好玩的乐园特别好玩，下次还会再来很不错的孩子玩的地方好好好好好好好，特别的好玩的,广东,2023-10-01 14:31:13
River Wonder,205****211,5.0,特别好玩，动物园旁边，非常不错的地方很好的动物园、好好好好好,广东,2023-10-01 14:28:48
River Wonder,匿名用户,5.0,体验很好，可以玩多次，,新加坡,2023-10-01 08:24:43
River Wonder,JACOB。,5.0,非常不错的,马来西亚,2023-09-25 05:21:50
River Wonder,匿名用户,5.0,银龙鱼超漂亮的,河南,2023-09-24 00:52:22
River Wonder,_WeCh****603139,4.0,适合亲子游，情侣夫妻出游的话感觉有更好的去处。,广东,2023-09-23 16:27:16
River Wonder,woxiangma10,5.0,船挺好玩的,上海,2023-09-23 06:08:46
River Wonder,M49****1003,5.0,去的时候部分园区没有开放，没有坐成漂流，有点遗憾！,新加坡,2023-09-22 12:11:50
River Wonder,匿名用户,5.0,很适合带小朋友玩，行程稍微短了点，小朋友想再玩一次。,陕西,2023-09-22 07:11:03
River Wonder,匿名用户,5.0,非常值得去的地方,广东,2023-09-21 13:43:16
River Wonder,拉利内阿-德拉康塞普西翁陆云,5.0,非常棒，各种热带动物,上海,2023-09-20 15:43:59
River Wonder,拉利内阿-德拉康塞普西翁陆云,5.0,就像在热带雨林，一定要带孩子去,上海,2023-09-20 15:43:33
River Wonder,110****932,3.0,非常郁闷！因为又不能坐船了，导致将近一半的景区看不了，既然门票是全价的，评价只能给一半了。如果不是因为熊猫不放动物园放这里，船又不开，鱼不如去水族馆看……很鸡肋的景点，里面的小熊猫很可怜，就它一只，有刻板行为。,上海,2023-09-20 10:22:18
River Wonder,205****153,5.0,适合小盆友,吉林,2023-09-12 11:56:32
River Wonder,138****7771,5.0,我是为了看凯凯和嘉嘉一家去的。生态园设计很棒，不用走回头路，而且一路上都有顶棚遮阳，下雨也不怕。熊猫馆不大，但还算舒服，感觉大熊猫是里面住的最舒服的宝了,上海,2023-09-07 14:51:35
River Wonder,M10****029,4.0,好好玩，但是比较小，2小时,广东,2023-09-06 13:03:46
River Wonder,匿名用户,5.0,大熊猫在这个园 个人感觉比动物园有特色,北京,2023-09-04 14:54:54
River Wonder,匿名用户,5.0,非常方便 直接出示码就可以,北京,2023-09-04 14:53:56
River Wonder,_m18****6900,5.0,非常棒！很有教育意义！就在动物园旁边，建议可以一起玩！要在官网上查询每场表演的时间！河川的表演需要提前预约才能看，大家一定要注意！,江苏,2023-08-30 23:04:42
River Wonder,匿名用户,5.0,园区不大，看到了旅居的大熊猫，nice,浙江,2023-08-29 11:08:00
River Wonder,M12****951,5.0,亚马逊漂流有点意思,北京,2023-08-28 11:17:52
River Wonder,匿名用户,5.0,比较热，漂流也不长时间，但是热带雨林鱼类很多，关键人也少,上海,2023-08-28 05:39:42
River Wonder,M15****195,4.7,很小，三个多小时玩完了，动物品种少，因为是生态园生态环境做得挺好，亚马逊漂流趣味性足，但漂的时间太短，坐船上观察两岸的动物，也没几只，娃觉得有意思，坐了两次小船,广东,2023-08-28 05:34:57
River Wonder,匿名用户,5.0,因为闪电，差点没坐上游船，最后赶上了末班船，不能轻易放弃，孩子喜欢的不要不要的，一直说超值，坐了也惊喜连连，值得一游！！,福建,2023-08-27 15:04:51
River Wonder,_WeCh****91164,4.0,据说是亚洲最大的淡水鱼水族馆，还可以坐船一小段路看动物，这个孩子们很喜欢。,广东,2023-08-26 08:15:08
River Wonder,_WeCh****91164,4.0,据说是亚洲最大的淡水鱼水族馆，还有中华鲟、熊猫等。整个馆就是一个生态园，让孩子了解原始生态的动物世界，这是个和其实动物园最大的区别。我们没有去夜间和国家动物园，觉得这个动物园比较有特色。,广东,2023-08-26 08:13:09
River Wonder,马小云.Daisy麻麻,4.7,河川生态园值得来一次。毕竟是新加坡特有的，而且整体体验很顺畅，全程下来不累，不疲惫。演出一天3场，官网提前预约你理想的时间就行，很方便，演出还可以吧，没有预想的有惊喜；亚马逊漂流不错，孩子喜欢，刷了两次，看到了一些生态环境下的小动物，老母亲也能很好的休息20分钟。 河川整体的体验是很好的，尤其是分区展示，进园后按照导引指示进行游览，很丝滑,新加坡,2023-08-25 15:22:14
River Wonder,M27****0065,5.0,方便好用实惠,浙江,2023-08-25 04:25:30
River Wonder,M43****966,4.0,不错，出票很快.当天拍，当天用。,福建,2023-08-25 03:43:54
River Wonder,匿名用户,3.0,总体动物不多，范围也不大，如果不坐船慢慢走一圈也就一小时左右，优点是基本全程都有室内空调或凉棚，不太晒，如果再选择的话，会选择Singapore zoo，门口肯德基和周边一圈快餐味道还行，就是不让坐店里吃，有点热，旁边星巴克避暑好地方。交通推荐公交地铁，很方便，之前还担心路不熟不好找，实际发现新加坡的公交才是效率最高的状态。,天津,2023-08-24 06:43:18
River Wonder,_WeCh****837222,5.0,很特别的动物园体验，大面积的落地玻璃可以让孩子更近距离🆚动物接触，希望动物园周边可以有更多款式。,浙江,2023-08-24 03:53:20
River Wonder,el****elt,5.0,园子不大，一条路径可以全部参观到，顶部有连廊屋顶，雨天或暴晒天都不怕。熊猫馆空调十足，能近距离观察到可可爱爱的大熊猫🐼 游船体验也很不错，表演要提前2小时预约，每天三场：11:30、14:30、16:30，但个人觉得表演不太有趣。,上海,2023-08-23 08:04:16
River Wonder,el****elt,5.0,购买即出票，现场扫码购票是5新币，但流程复杂一些，还是携程方便。漂流基本都很平缓，第一排会有水，安排座位的时候直接是空着的，漂流游览感受很不错。,上海,2023-08-23 07:56:08
River Wonder,139****6976,5.0,看着3只大熊猫憨态可掬，休闲的吃着竹子。熊猫实在是活的太舒服了。不愧为是国宝。整个公园根据不同河流分别介绍，可以非常清楚的了解各个河流里面的鱼类。,新加坡,2023-08-21 15:09:33
River Wonder,匿名用户,5.0,很好玩，漂流船坐了两次，园区不大，逛起来也不累，有机会都要去逛逛,四川,2023-08-21 11:44:50
River Wonder,M16****148,5.0,挺好的 非常棒,浙江,2023-08-21 03:16:37
River Wonder,M16****148,5.0,很不错 👍,浙江,2023-08-21 03:16:25
River Wonder,M16****148,5.0,除了没坐上游船 其他都可以,浙江,2023-08-21 03:15:34
River Wonder,匿名用户,5.0,非常不错，值得去玩，水质非常的清澈，里边儿的水类动物也非常的多，参观流线也非常的棒，你可以从不同的角度看到动物生活的场景，这个地方比新加坡海洋馆 还好一些！,重庆,2023-08-20 04:01:18
River Wonder,M50****9689,5.0,还可以吧，孩子觉得还好。,辽宁,2023-08-19 14:23:07
River Wonder,M54****6294,5.0,确实不错，在别处没见过。,新加坡,2023-08-19 13:54:58
River Wonder,匿名用户,4.7,曝光携程网抢钱啊！！提前一天下单第二天的门票，立马预约，第二天全天约不上，还不退款，交涉几天各种找条款搪塞不退款，以后再也别用携程了，店大欺客啊！[捂脸][捂脸][捂脸],江苏,2023-08-19 08:35:30
River Wonder,無名氏JJJ,4.7,景点还是不错的，但门票验票比较繁琐,广东,2023-08-19 06:56:01
River Wonder,M31****4055,5.0,生态园生物种类很多，游船体验不错，有雨棚，不用担心下雨问题。,新加坡,2023-08-19 03:41:07
River Wonder,匿名用户,5.0,游玩体验很好,新加坡,2023-08-19 03:40:09
River Wonder,sisoon,2.3,作为一个广州游客。说实话比长隆差远了。动物也没几个。园区也不大，两下就逛完了。餐厅只有一个。互动项目也没有。动物表演也乏善可陈。价格却不便宜,广东,2023-08-18 03:40:42
River Wonder,138****6176,2.3,船票官网、现场买5新元，当时船坏了不能玩了，就按5新元给退款，而且退款只能园区消费，不原路退还！,辽宁,2023-08-17 23:17:01
River Wonder,匿名用户,3.7,生态园不错，但是这次坐船很糟心，因为下雨停止了，关键不能退票，必须改天或者兑换餐券，等到兑换好之后天气好了又可以坐船了，然后我们肯定想坐船呀，重买一份发现比携程更优惠，可以说到现在场就好，还不用担心退票问题，能坐就买,中国台湾,2023-08-17 22:06:12
River Wonder,M22****9972,5.0,值得一去。,安徽,2023-08-17 14:18:55
River Wonder,路过蜻蜓6666,5.0,很好玩😘!,上海,2023-08-17 06:50:35
River Wonder,Goldenking,5.0,漂流特别好玩，暑假人有点多，拍了蛮久的都队，还有熊猫看，很推荐,上海,2023-08-17 04:14:22
River Wonder,Goldenking,5.0,很干净很不错，适合孩子，动物园孩子很喜欢，遗憾没去夜间动物园，下次有机会再去,上海,2023-08-17 04:13:32
River Wonder,匿名用户,4.3,漂流船很好玩，带着孩子坐了两次，园区也不大，走一圈玩起来也不累，适合孩子，去新加坡必玩，建议大家都去看一看，里面还有大熊猫,四川,2023-08-16 14:18:21
River Wonder,320****653,5.0,凉快 还行,江苏,2023-08-15 02:03:53
River Wonder,320****653,5.0,蛮有意义 好玩,江苏,2023-08-15 01:35:46
River Wonder,320****653,5.0,场馆不大 主打漂流 蛮有意思,江苏,2023-08-15 01:06:02
River Wonder,320****653,5.0,场馆不大 主打亚马逊漂流 蛮有意思的 可以无限次坐,江苏,2023-08-15 01:05:15
River Wonder,匿名用户,5.0,很小的园区 还不错,上海,2023-08-14 15:17:26
River Wonder,M25****2258,5.0,四个动物园都在一起,泰国,2023-08-14 08:46:35
River Wonder,匿名用户,5.0,好好非常好,浙江,2023-08-14 03:56:08
River Wonder,桃子夭夭-岚,5.0,很好，小互动很多，小朋友玩的很开心,浙江,2023-08-13 16:01:50
River Wonder,200****507,4.0,一般般，不算非常精彩,中国香港,2023-08-13 10:06:27
River Wonder,200****507,4.0,动物不算非常多，接驳巴士比较方便,中国香港,2023-08-13 10:03:25
River Wonder,200****507,4.0,里面比较小，两三小时就看完了，但是人也不多，不辛苦,中国香港,2023-08-13 10:02:46
River Wonder,怪怪DCC,5.0,需要扫码选择日期，门口完成的，很方便,天津,2023-08-12 15:56:18
River Wonder,怪怪DCC,5.0,船票直接扫码就可以,天津,2023-08-12 15:55:44
River Wonder,M53****6004,5.0,一家四口一起游玩了河川，一起漂流，挺温馨的，如果讲解牌多些中文解释就好了，就不用总是查字典了，熊猫餐厅吧？比较忙碌，排队太长，只能出去吃饭,江苏,2023-08-12 03:38:46
River Wonder,M53****6004,5.0,河川的亚马逊漂流挺不错的，身上基本不湿，速度也慢，所以不用太担心。其实只是模拟的亚马逊河流而已啦。人不算太多，带孩子逛逛不错，而且也不晒。国内常见的大熊猫在这边地位还挺好的,江苏,2023-08-12 03:30:05
River Wonder,E00****49,3.7,一般吧，反正不贵,上海,2023-08-12 01:16:53
River Wonder,汤姆斯Dad,5.0,真心推荐给大家,马来西亚,2023-08-11 12:25:42
River Wonder,平安1314999,4.0,怎么说呢，还可以吧，孩子挺满意。亚马逊热带雨林的感觉，鱼挺大。,新加坡,2023-08-11 10:35:15
River Wonder,cherry88,3.0,如果去过长隆系的海洋公园，这里就没必要了，真的，园子很迷你，门票不便宜，里面的坐船还要另外收费，人民币25元一个人，6-7分钟，也不刺激，排队的全是中国人，自己品,广东,2023-08-11 10:19:28
River Wonder,M56****5850,5.0,适合带孩玩,新加坡,2023-08-11 05:14:41
River Wonder,匿名用户,5.0,很方便，也很快速出票。整个动物园都很好玩，建议先玩动物园再玩河川生态园，因为生态园有很多地方都有空调，适合玩累的时候顺便歇一歇。,上海,2023-08-10 17:26:24
River Wonder,平安1314999,4.0,有点亚马逊的意思了，还看到了被照顾得很好的大熊猫,新加坡,2023-08-10 13:32:47
River Wonder,帅帅的牛,5.0,淡水水族馆的感觉，展示全球各大河流域的生态，包含动植物，小浣熊馆可与浣熊亲密接触，还有中国特色的熊猫馆。整个园区道路为U字，中段穿越河流，可看到当地的森林景观，游玩体验良好。,广东,2023-08-09 16:24:41
River Wonder,maysetam,3.7,5点进园，基本不排队，娃最高兴的是看到巨骨舌鱼,新加坡,2023-08-09 15:14:57
River Wonder,M50****0324,4.0,河川，主打项目亚马逊漂流，确实不错 我们的国宝在那里养的也不错,新加坡,2023-08-08 14:09:27
River Wonder,钰儿2020,5.0,下午去的，东南亚都很热，但风景还是不错。,四川,2023-08-08 07:00:03
River Wonder,186****1366,5.0,值得二刷！,湖南,2023-08-07 13:30:32
River Wonder,186****1366,5.0,非常好玩，各种标识清晰，工作人员态度柔和，很适合带小朋友来体验，园区景色迷人，人也不多，下次二刷,湖南,2023-08-07 13:28:55
River Wonder,匿名用户,4.7,带孩子去的，亚马逊是真的不错，适合小朋友玩。,上海,2023-08-06 07:15:43
River Wonder,匿名用户,4.7,没什么蚊子是真的热,上海,2023-08-06 07:14:05
River Wonder,_WeCh****045575,5.0,徒步有点累，但是还是比较值得，环境挺好，我们主要有老人和孩子,江苏,2023-08-05 12:07:50
