username,rating,content,time,image,UserURL,Attraction,is_english
银河系里最温柔的搭车客,4.0,提前在携程上订好了滨海湾花园的票。当天过去直接用二维码扫码入场就可以了，还是挺方便的。买了一个《阿凡达》主题的云雾林还有一个就是花琼。还是比较推荐云雾林 个人感觉花穹就是植物园哈哈 而且也不是很大 云雾林还是晚上去比较好 有感觉 白天一般般吧 里面的植物不过是真的很大,25/11/23,8,https://sg.trip.com/review/gardens-by-the-bay-94795-179880032?locale=en-SG,Garden by the bay,False
爱走的小莫,5.0,巨大的室内花园，一边类似是植物展，另外一边就像丛林了，去的时候是阿凡达主题，还蛮不错的。虽然是玻璃盖场馆，但空调开得超足，很凉快。下午天气热的时候可以来逛逛这，交通挺便利，挨着金沙酒店，也挨着那个巨大树丛。,25/11/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-179876783?locale=en-SG,Garden by the bay,False
yuanyuan860116,5.0,环境很好 瀑布比较震撼天然大氧吧有电梯 方便孩子和老人工作人员服务也好营业时间比较长 孩子们都喜欢第二次来的 每次主题都不一样,22/01/24,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180491770?locale=en-SG,Garden by the bay,False
M34***68,5.0,值得一去，但要最好预备一天时间逛。先去花穹，晚上看阿凡达可能比较有感觉。如果时间不够，可能要先玩云林阿凡达，因为早关门,13/11/23,6,https://sg.trip.com/review/gardens-by-the-bay-94795-179782762?locale=en-SG,Garden by the bay,False
136***62,5.0,环境极美，城市干净，夜景更赞，管理很好，服务人员态度好，有问必答，和爱可亲，,30/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180232878?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,史迹花园（Heritage Gardens）和植物世界（World of Plants），带着孩子的访客，还可以选择去逛逛这两个园艺主题园林。园林由两部分组成，向人们展示植物对人类和地球的重要价值。,16/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180085442?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,滨海湾花园边上的儿童乐园，湖里有小鱼，大蜗牛🐌，还抓拍到叶子上的一只红色蜻蜓￼，孩子们很开心很兴奋能感受大自然😃。玩水注意带泳衣，毛巾，防晒，如果是12-3点会比较晒。玩水的玩具也可以带,16/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180085411?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,抬头，满眼色彩缤纷；低头，一片郁郁葱葱。沿着蜿蜒曲折的道路行走。在雨林中漫步，听着瀑布倾泻而下的声音，伴着幽幽花香，忍不住要翩然起舞了～更神奇的是，还有水幕打印机，瀑布上会呈现出不同的图案！,15/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180080142?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,太值得一去了，花穹，云雾林这两个室内植物园令人震撼。遗憾的是因为下雨，没来得及去看更多的景点，期待下次再来。,18/12/23,9,https://sg.trip.com/review/gardens-by-the-bay-94795-180121441?locale=en-SG,Garden by the bay,False
CocoZHY,5.0,来新加坡不可缺的目的地,10/02/24,4,https://sg.trip.com/review/gardens-by-the-bay-94795-180667025?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,两个地方在一起营业时间花穹：09:00-20:30云雾林：09:00-20:00门票：可当天携程购买，现场无需换票，直接扫码进入花穹也是个兰花展有好看的花花有有趣的雕塑我更喜欢阿凡达主题的云雾林因为已经在植物园看过兰花了，所以花穹没有多惊艳,06/09/23,9,https://sg.trip.com/review/gardens-by-the-bay-94795-178850431?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,里面很大，植物很多，各种各样的，晚上巨型树那里有灯光秀，值得看一看，来新加坡旅游必去的一个地方,04/12/23,5,https://sg.trip.com/review/gardens-by-the-bay-94795-179993423?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,体验很不错,16/02/24,4,https://sg.trip.com/review/gardens-by-the-bay-94795-180755916?locale=en-SG,Garden by the bay,False
186***83,5.0,云雾林和花穹在一起，一张票可以解决，套票买重了血泪教训。擎天树的广场免费，上去天空走廊需要买票，一定注意时间，20:30 就不让上了。时间掌握不好坑爹。,15/02/24,0,https://sg.trip.com/review/gardens-by-the-bay-94795-180744028?locale=en-SG,Garden by the bay,False
E38***72,5.0,室内植物园的感觉，云雾森林比花穹更大，而且看点也比较多，可以坐电梯上到6楼然后慢慢往下走步道看植物。第一次看到这么多漂亮的兰花和只在书本上见到过的猪笼草，很不错的体验。,12/02/24,0,https://sg.trip.com/review/gardens-by-the-bay-94795-180713244?locale=en-SG,Garden by the bay,False
AndyCandy18,5.0,可以看到各种品类各地域的植物，环境和设施都很好,22/01/24,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180492809?locale=en-SG,Garden by the bay,False
koukou1984,5.0,去过很多次了，非常建议带家人朋友去走走，老人孩子都很喜欢，除了走路有点累，建议工作日过去，周末人很多，但是性价比非常好，,03/02/24,1,https://sg.trip.com/review/gardens-by-the-bay-94795-180595133?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,花穹（Flower Dome） &amp; 云雾林（Cloud Forest）两大植物冷室模拟了热带山地地区凉爽潮湿的气候、地中海亚热带地区及半干旱亚热带地区凉爽干燥的气候，展示了来自全球各个洲（南极洲除外）的10万种植物。,16/12/23,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180085425?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,来了几次新加坡，一直没好好逛过「新加坡滨海湾花园」，这次终于来打卡啦～这个超级花园可以说是新加坡的城市绿洲，里面到处都是花草树木，让人有种穿越到热带奇幻森林的赶,15/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180080175?locale=en-SG,Garden by the bay,False
E01***87,5.0,金沙出来就很快能到滨海湾花园收费景点，迷雾森林好好玩，处处充满惊喜，花琼就一般吧，对于生活在珠三角的人来说，真的经常能看到这样的植物景观，提醒大家这两馆是真的冷啊，带上衣服吧。滨海湾花园除了收费景点外，免费的也很有意思，留住时间和脚力好好走，你能看到大蜥蜴，水獭，水鸡等等。刚好现在还有个动物保护的雕塑展，两兄弟在这玩了一小时，拍了上百张照片。[偷笑]七点四十五的擎天树灯光秀也很棒，一定要看哦。花坛很宽敞，能躺着看。,26/09/23,9,https://sg.trip.com/review/gardens-by-the-bay-94795-179135292?locale=en-SG,Garden by the bay,False
帅帅的牛,5.0,图一是金沙酒店平台俯拍的整个公园，公园是免费进的，里面的购票项目很复杂，售票处看了会晕，只推荐云雾林和花穹双馆，就是图一两个白色建筑。云雾林是阿凡达主题，有座植物假山，坐电梯到最高处再绕下来。花穹是世界各地的植物展示，有几棵猴面包树，有一片区域精灵宝可梦主题。公园中间有阿凡达场景的人工林，晚上有灯光秀。,15/08/23,6,https://sg.trip.com/review/gardens-by-the-bay-94795-178307143?locale=en-SG,Garden by the bay,False
钰儿2020,5.0,非常美丽的花园，温馨浪漫，不愧为有名的花园城市。各国游客聚集在此，让人大开眼界。,08/08/23,9,https://sg.trip.com/review/gardens-by-the-bay-94795-178196324?locale=en-SG,Garden by the bay,False
天空中的那朵红云,5.0,新加坡滨海湾花园非常漂亮，设计新颖独特。一定要登上花穹步道走走看看哦，每位参观者可以再步道上观景停留15分钟。步道参观票可以当场买，也可以事先在网上订购，傍晚七点亮灯，所以六点多开始游客会越来越多。下次去新加坡肯定会再去滨海湾花园参观赏景！,06/08/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-178163958?locale=en-SG,Garden by the bay,False
Lucy钱,5.0,非常好，室内有空调，携程买比现场买便宜很多，验票也非常快，可以慢慢转悠2小时➕,24/10/23,7,https://sg.trip.com/review/gardens-by-the-bay-94795-179526993?locale=en-SG,Garden by the bay,False
银光粉蓝,5.0,一直信任携程，所有票证都是在携程定的,12/01/24,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180369324?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,充满悬浮花束和创意花卉展览的奇幻花园（Floral Fantasy）。丰富多彩的花园景观，一条条蜿蜒小径将不同空间连接在一起，每一个身在其中的人都仿佛踏入一个异梦空间。沿途还有一个小型箭毒蛙生态馆。,16/12/23,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180085455?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,来这里尽量穿长衣长裤吧，热就热点，以防被蚊虫给咬了，我就被虫子叮了贼痒抓破皮了都。滨海湾花园餐饮不多，游客多，室外逛热了，大家都去室内凉快，shake shack汉堡店在入口处，连个座位都找不到。,16/12/23,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180085396?locale=en-SG,Garden by the bay,False
九兮妖尾,4.0,这个我觉得一般吧，好看是好看，但性价比一般，如果不是觉得旅游嘛来都来了我是不会掏钱去看的可能也是因为我时间比较赶的原因，如果在那里坐半天什么的可能还不错,17/02/24,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180775834?locale=en-SG,Garden by the bay,False
带着家人环游世界,5.0,绿植的天堂可以去逛一逛，值得游玩,15/02/24,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180749930?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,擎天树观景台～明信片般的美丽景色相信从你踏入滨海湾花园的第一刻起，就对擎天树充满好奇与向往。擎天树观景台（Supertree Observatory）上，大家可以拥有滨海湾花园和市区的全景视角。,16/12/23,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180085465?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,当你一脚踏入云雾林（Cloud Forest），这里有世界上最高的室内瀑布和一座山峦葱郁的山脉，来自世界各个角落的植物点缀其中，创造了一个奇幻的绿色之梦。,16/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180085437?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,云雾森林最有名的就是有一座全球最大的室内瀑布，这座高达35米的室内瀑布覆盖着茂密的绿色植被(兰花、猪笼草和蕨类植物等)。一进到室内就能感受到瀑布的水气喷上来，创造出一个被雾气笼罩的神秘世界。,04/11/23,2,https://sg.trip.com/review/gardens-by-the-bay-94795-179653263?locale=en-SG,Garden by the bay,False
320***36,5.0,非常好，可惜这次因为春节灯光秀停了一场没看到有点可惜，正常灯光秀在晚上7:45和8:45两场。走到摩天轮大概15-20分钟。走到摩天轮路过双螺旋桥。,14/02/24,0,https://sg.trip.com/review/gardens-by-the-bay-94795-180739143?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,cloud forest还是不错，旁边那个应该是买一送一的，别期望太高,08/02/24,2,https://sg.trip.com/review/gardens-by-the-bay-94795-180655035?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,滨海湾花园（Gardens by the bay）是新加坡市中心的超级花园，占地面积达101公顷，巨大的穹顶温室培植着38万株来自世界不同地域的奇花异卉。,15/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180080129?locale=en-SG,Garden by the bay,False
Anonymous User,5.0,四周都环绕着梯形的岩层。在这半封闭的空间里，天花板设计成一闪一闪的星星的天花板，再搭配柔和的灯光下，打造浪漫迷人的环境，绝对是这场花艺展的压轴！,15/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180080145?locale=en-SG,Garden by the bay,False
波娜特李泌,5.0,刚进门就被巨型瀑布震撼了，气势宏伟！里面的植物主打一个高度，值得一看，先去顶层再往下一层一层观看，有阿凡达变脸体验，大恐龙等。三岁以上就得买票了,31/08/23,4,https://sg.trip.com/review/gardens-by-the-bay-94795-178741497?locale=en-SG,Garden by the bay,False
仔仔SS,5.0,值得一去，室内温度宜人，植物品种繁多。携程购票服务非常方便。,07/12/23,7,https://sg.trip.com/review/gardens-by-the-bay-94795-180010969?locale=en-SG,Garden by the bay,False
一草一木看世界,5.0,滨海湾花园是新加坡著名必去的景点，室内花卉漂亮、热带雨林景色，阿凡达体验很有趣，里面有瀑布、有空中栈道、有鸟鸣，养分充足，是避暑的好地方。,23/10/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-179513318?locale=en-SG,Garden by the bay,False
