username,rating,content,time,image,UserURL,Attraction,is_english,is_japanese,cleaned_content,all_words,verbs,nouns,adjectives
M29***22,5.0,提前买了迷雾森林和花穹的门票，综合来说迷雾森林更有氛围再加上阿凡达特效景观加持，整体感觉比花穹好看。花穹我们过去时天已经黑了，很多植物观看效果不是特别理想，但是花穹里面有中秋节主题灯光展览所以也还不错。两个花园看完大约需要2小时，出来后，去超级树下准备看7点45分的灯光秀。可能因为中秋节，这里人非常多，中国游客能占据一半左右。7点45分超级树灯光秀准时开始，特别应景的播放了多首中文中秋歌曲，现场氛围非常热烈。灯光秀很震撼，持续15分钟左右后散场。超级树灯光秀每晚7点45和8点45两场，注意不要错过，值得一看，关键是免费的。,06/10/23,6,https://sg.trip.com/review/gardens-by-the-bay-94795-179276236?locale=en-SG,Garden by the bay,False,False,提前买了迷雾森林和花穹的门票综合来说迷雾森林更有氛围再加上阿凡达特效景观加持整体感觉比花穹好看。花穹我们过去时天已经黑了很多植物观看效果不是特别理想但是花穹里面有中秋节主题灯光展览所以也还不错。两个花园看完大约需要小时出来后去超级树下准备看点分的灯光秀。可能因为中秋节这里人非常多中国游客能占据一半左右。点分超级树灯光秀准时开始特别应景的播放了多首中文中秋歌曲现场氛围非常热烈。灯光秀很震撼持续分钟左右后散场。超级树灯光秀每晚点和点两场注意不要错过值得一看关键是免费的。,提前 买 迷雾 森林 花穹 门票 综合 迷雾 森林 氛围 加上 阿凡达 特效 景观 加持 整体 感觉 花穹 好看 花穹 时天 黑 很多 植物 观看 效果 特别 理想 花穹 中秋节 主题 灯光 展览 不错 两个 花园 完 小时 超级 树 看点 灯光 秀 中秋节 中国 游客 占据 一半左右 超级 树 灯光 秀 准时 特别 应景 播放 多首 中文 中秋 歌曲 现场 氛围 热烈 灯光 秀 震撼 持续 分钟 散场 超级 树 灯光 秀 每晚 两场 错过 值得一看 关键 免费,提前 买 综合 加上 加持 好看 观看 展览 完 树 占据 树 准时 播放 震撼 持续 树 错过 免费,迷雾 森林 花穹 门票 迷雾 森林 氛围 阿凡达 景观 整体 感觉 花穹 花穹 时天 植物 效果 理想 花穹 主题 灯光 花园 小时 看点 灯光 中国 游客 灯光 应景 中文 歌曲 现场 氛围 灯光 散场 灯光 关键,特效 黑 不错 秀 秀 热烈 秀 秀
暖暖麻麻丫,5.0,很美，就在金沙旁边，值得一去。我们去的那天下大雨，但是两个场馆都在室内，丝毫不受天气影响。里面的设置精致有趣，孩子大人都很喜欢。室内冷气大，去的时候记得带外衣,21/12/23,9,https://sg.trip.com/review/gardens-by-the-bay-94795-180139610?locale=en-SG,Garden by the bay,False,False,很美就在金沙旁边值得一去。我们去的那天下大雨但是两个场馆都在室内丝毫不受天气影响。里面的设置精致有趣孩子大人都很喜欢。室内冷气大去的时候记得带外衣,很美 金沙 旁边 值得 天下 大雨 两个 场馆 室内 丝毫 受 天气 影响 设置 精致 有趣 孩子 大人 喜欢 室内 冷气 记得 带 外衣,值得 受 影响 设置 喜欢 记得 带,金沙 大雨 场馆 天气 孩子 大人 冷气 外衣,很美 精致 有趣
阿尔施维尔吴王僚,5.0,滨海湾花园是新加坡最著名的景点之一，在鱼尾狮公园的对面。不仅有金沙酒店，还有花穹、擎天树几个独立的景点。花穹里面就是热带雨林风貌的植物园，擎天树可以乘电梯上去。注意这几个地方彼此间要走一段路。,26/01/24,4,https://sg.trip.com/review/gardens-by-the-bay-94795-180514972?locale=en-SG,Garden by the bay,False,False,滨海湾花园是新加坡最著名的景点之一在鱼尾狮公园的对面。不仅有金沙酒店还有花穹擎天树几个独立的景点。花穹里面就是热带雨林风貌的植物园擎天树可以乘电梯上去。注意这几个地方彼此间要走一段路。,滨海湾 花园 新加坡 著名 景点 鱼尾狮公园 对面 金沙 酒店 花穹 擎天 树 几个 独立 景点 花穹 热带雨林 风貌 植物园 擎天 树 电梯 几个 地方 彼此间 走 一段路,树 独立 树 走,滨海湾 花园 新加坡 景点 鱼尾狮公园 对面 金沙 酒店 花穹 擎天 景点 花穹 热带雨林 风貌 植物园 擎天 电梯 地方,著名
handsupppppp,5.0,云雾林值得一去，花穹里就是各种花，后悔没有买擎天树观景台！买之前也没有仔细了解，导致浪费了门票。9:00左右就不给进了，要去的朋友抓紧买票哦,06/02/24,5,https://sg.trip.com/review/gardens-by-the-bay-94795-180644644?locale=en-SG,Garden by the bay,False,False,云雾林值得一去花穹里就是各种花后悔没有买擎天树观景台。买之前也没有仔细了解导致浪费了门票。左右就不给进了要去的朋友抓紧买票哦,云雾 林 值得 一去 花穹 里 花 后悔 买 擎天 树 观景台 买 仔细 导致 浪费 门票 给进 要去 朋友 抓紧 买票,值得 花 后悔 买 树 买 导致 给进 要去 抓紧,云雾 林 花穹 擎天 观景台 浪费 门票 朋友 买票,仔细
Anonymous User,5.0,观景台超棒！是滨海湾花园周边最高的建筑，可以看到大海，也可以看到金沙酒店，确实挺不错的，但是要注意观景台是观景台，skyway是skyway，不要买错票或者排错队了。花穹在云雾林旁边，是室内的项目，有多种花卉可以观赏，而且场馆内很凉快，确实挺不错的。,31/01/24,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180576179?locale=en-SG,Garden by the bay,False,False,观景台超棒。是滨海湾花园周边最高的建筑可以看到大海也可以看到金沙酒店确实挺不错的但是要注意观景台是观景台skyway是skyway不要买错票或者排错队了。花穹在云雾林旁边是室内的项目有多种花卉可以观赏而且场馆内很凉快确实挺不错的。,观景台 超棒 滨海湾 花园 周边 建筑 大海 金沙 酒店 确实 挺不错 观景台 观景台 skyway skyway 买 错票 排错 队 花穹 云雾 林 旁边 室内 项目 多种 花卉 观赏 场馆 凉快 确实 挺不错,买 排错 观赏,观景台 超棒 滨海湾 花园 建筑 大海 金沙 酒店 观景台 观景台 错票 队 花穹 云雾 林 项目 花卉 场馆,确实 凉快 确实
夢回彡,5.0,在一个巨大的温室中，生活着成百上千种热带特有的花卉与绿植，云雾林中间有一个巨大的绿植高塔，并且有一个很大的瀑布，进入后跟随路线一路向上边走边参观，再坐电梯前往塔顶，沿着空中栈步道欣赏整个花穹，极为壮观。,15/01/24,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180422601?locale=en-SG,Garden by the bay,False,False,在一个巨大的温室中生活着成百上千种热带特有的花卉与绿植云雾林中间有一个巨大的绿植高塔并且有一个很大的瀑布进入后跟随路线一路向上边走边参观再坐电梯前往塔顶沿着空中栈步道欣赏整个花穹极为壮观。,温室 生活 成百上千 种 热带 特有 花卉 绿 植 云雾 林 绿植 高塔 很大 瀑布 跟随 路线 一路 上边 走 参观 坐电梯 前往 塔顶 空中 栈步道 欣赏 花穹 极为 壮观,生活 跟随 走 欣赏,温室 热带 花卉 植 云雾 林 绿植 高塔 瀑布 路线 参观 坐电梯 塔顶 栈步道 花穹,绿 很大 壮观
syrh,5.0,这是新加坡之旅最惊喜的，也是最惊艳的一个景点了，尤其是云雾林里面，《阿凡达》的主题非常引人入胜，给人非常好的体验!里边的馆非常大，关键是最难得的全程有空调，真是舍得投资的一个旅游项目，非常值得一去!,03/01/24,0,https://sg.trip.com/review/gardens-by-the-bay-94795-180286489?locale=en-SG,Garden by the bay,False,False,这是新加坡之旅最惊喜的也是最惊艳的一个景点了尤其是云雾林里面阿凡达的主题非常引人入胜给人非常好的体验。里边的馆非常大关键是最难得的全程有空调真是舍得投资的一个旅游项目非常值得一去。,新加坡 旅 惊喜 惊艳 景点 云雾 林 阿凡达 主题 引人入胜 体验 里边 馆 关键 难得 全程 空调 舍得 投资 旅游 项目 值得,舍得 投资 旅游 值得,新加坡 旅 景点 云雾 林 阿凡达 主题 体验 馆 关键 全程 空调 项目,惊喜 惊艳
Anonymous User,5.0,花穹是矮的那个，就是个大玻璃花房。游客基本都是冲着云雾林去的，如果不是联票，估计很少人会专门去花穹￼但如果对植物造景没有特别喜爱也可以两个都不看，比如我家小直男就基本没兴趣,08/01/24,4,https://sg.trip.com/review/gardens-by-the-bay-94795-180350794?locale=en-SG,Garden by the bay,False,False,花穹是矮的那个就是个大玻璃花房。游客基本都是冲着云雾林去的如果不是联票估计很少人会专门去花穹但如果对植物造景没有特别喜爱也可以两个都不看比如我家小直男就基本没兴趣,花穹 矮 玻璃 花房 游客 冲着 云雾 林 联票 估计 很少 人会 花穹 植物 造景 特别喜爱 两个 我家 小直男 没 兴趣,估计 没,花穹 玻璃 花房 游客 云雾 林 联票 人会 花穹 植物 造景 特别喜爱 小直男 兴趣,矮
M23***17,5.0,植物很多 空气非常好 很适合去跑步 哈哈哈哈阿凡达感十足。推荐去看哦。在携程上订比在现场更便宜一些。推荐游玩时间两个小时。交通比较方便,04/02/24,8,https://sg.trip.com/review/gardens-by-the-bay-94795-180598184?locale=en-SG,Garden by the bay,False,False,植物很多。空气非常好。很适合去跑步。哈哈哈哈阿凡达感十足。推荐去看哦。在携程上订比在现场更便宜一些。推荐游玩时间两个小时。交通比较方便,植物 很多 空气 适合 跑步 哈哈哈哈 阿凡达 感 十足 推荐 携程 上订 现场 便宜 推荐 游玩 时间 两个 小时 交通,适合 感 推荐 上订 推荐,植物 空气 跑步 阿凡达 携程 现场 游玩 时间 小时 交通,便宜
leslieboy,5.0,声临其境，仿佛进入了爱丽丝梦游仙境，实在太美了！很多很多没有看到过的花花草草，引人入胜，是一个拍照出片的好地方，空气也很新鲜！,18/02/24,5,https://sg.trip.com/review/gardens-by-the-bay-94795-180778661?locale=en-SG,Garden by the bay,False,False,声临其境仿佛进入了爱丽丝梦游仙境实在太美了。很多很多没有看到过的花花草草引人入胜是一个拍照出片的好地方空气也很新鲜。,声临其境 仿佛 爱丽丝 梦游 仙境 实在 太美 很多很多 花花草草 引人入胜 拍照 出片 地方 空气 新鲜,实在 拍照,爱丽丝 梦游 仙境 花花草草 出片 地方 空气 新鲜,太美
Anonymous User,5.0,擎天树丛（Supertree Grove）位于花园正中央最醒目的标志物，你可以漫步在高约22米的华侨银行空中走道（OCBC Skyway），俯瞰滨海南花园的全景。夜幕降临，还可以在树丛下观赏绚丽多彩的&ldquo;花园狂想曲&rdquo;灯光秀！,23/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180152128?locale=en-SG,Garden by the bay,False,False,擎天树丛Supertree Grove位于花园正中央最醒目的标志物你可以漫步在高约米的华侨银行空中走道OCBC Skyway俯瞰滨海南花园的全景。夜幕降临还可以在树丛下观赏绚丽多彩的ldquo花园狂想曲rdquo灯光秀。,擎天 树丛 Supertree   Grove 位于 花园 正 中央 醒目 标志物 漫步 高约 米 华侨银行 空中 走道 OCBC   Skyway 俯瞰 滨海南 花园 全景 夜幕降临 树丛 观赏 绚丽多彩 ldquo 花园 狂想曲 rdquo 灯光 秀,位于 醒目 漫步 走道 俯瞰 观赏,擎天 树丛 花园 中央 标志物 高约 华侨银行 滨海南 花园 全景 夜幕降临 树丛 花园 狂想曲 灯光,秀
Anonymous User,5.0,植物冷室花穹（Flower Dome） &amp; 云雾林（Cloud Forest）两大植物冷室模拟了热带山地地区凉爽潮湿的气候、地中海亚热带地区及半干旱亚热带地区凉爽干燥的气候，展示了来自全球各个洲（南极洲除外）的10万种植物。,23/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180152118?locale=en-SG,Garden by the bay,False,False,植物冷室花穹Flower Dome amp 云雾林Cloud Forest两大植物冷室模拟了热带山地地区凉爽潮湿的气候地中海亚热带地区及半干旱亚热带地区凉爽干燥的气候展示了来自全球各个洲南极洲除外的万种植物。,植物 冷室 花穹 Flower   Dome   amp   云雾 林 Cloud   Forest 两 植物 冷室 模拟 热带 山地 地区 凉爽 潮湿 气候 地中海 亚热带 地区 半干旱 亚热带 地区 凉爽 干燥 气候 展示 全球 洲 南极洲 万种 植物,模拟 展示,植物 冷室 花穹 云雾 林 植物 冷室 热带 山地 地区 气候 地中海 亚热带 地区 半干旱 亚热带 地区 气候 全球 洲 南极洲 植物,凉爽 潮湿 凉爽 干燥
Anonymous User,5.0,新加坡滨海湾花园（Gardens by the Bay）是一座市中心的超级花园，这里汇集了世界各地的特色植物和花卉，目前我们的游览体验主要是集中在滨海南花园进行。由英国园林建筑公司Grant Associates设计的滨海南花园，是滨海湾三座花园中最大的一座。,23/12/23,3,https://sg.trip.com/review/gardens-by-the-bay-94795-180152096?locale=en-SG,Garden by the bay,False,False,新加坡滨海湾花园Gardens by the Bay是一座市中心的超级花园这里汇集了世界各地的特色植物和花卉目前我们的游览体验主要是集中在滨海南花园进行。由英国园林建筑公司Grant Associates设计的滨海南花园是滨海湾三座花园中最大的一座。,新加坡 滨海湾 花园 Gardens   by   the   Bay 一座 市中心 超级 花园 汇集 世界各地 特色 植物 花卉 游览 体验 滨海南 花园 英国 园林建筑 公司 Grant   Associates 设计 滨海南 花园 滨海湾 三座 花园 一座,汇集 游览 设计,新加坡 滨海湾 花园 市中心 花园 特色 植物 花卉 体验 滨海南 花园 英国 园林建筑 公司 滨海南 花园 滨海湾 花园,
圆圆,5.0,来新加坡必打卡之地！虽然是人造景观不过里面的花花草草很是值得一看，阿凡达的制作惟妙惟肖👍仿佛置身于一个神奇的世界。,29/12/23,9,https://sg.trip.com/review/gardens-by-the-bay-94795-180222971?locale=en-SG,Garden by the bay,False,False,来新加坡必打卡之地。虽然是人造景观不过里面的花花草草很是值得一看阿凡达的制作惟妙惟肖仿佛置身于一个神奇的世界。,新加坡 必 打卡 人造 景观 花花草草 值得一看 阿凡达 制作 惟妙惟肖 仿佛 置身于 神奇 世界,打卡 制作,新加坡 人造 景观 花花草草 阿凡达 世界,神奇
