username,rating,content,time,image,UserURL,Attraction,is_english
Amy227,5.0,"The Singapore Botanic Gardens, established in 1859, is a lush oasis in the heart of the city-state. Spanning 82 hectares, it features a stunning variety of flora, including tropical and subtropical species. Visitors can explore themed gardens, serene lakes, and the iconic National Orchid Garden, home to thousands of orchid varieties. The garden&#39;s educational programs, heritage trees, and vibrant wildlife make it a beloved destination for nature enthusiasts, families, and tourists seeking a tranquil retreat amid the urban bustle.",22/10/23,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-179508964?locale=en-SG,Botanic Garden,True
Niques,5.0,The garden is so beautiful. The nature is so beautiful that i fell in love and the air is so fresh,19/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180445454?locale=en-SG,Botanic Garden,True
_TI***e3,5.0,"Such a instagrammable place where you&rsquo;ll get to visit made made nature, it&rsquo;s unbelievable!",18/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180439238?locale=en-SG,Botanic Garden,True
ANIL KUWAR,5.0,one of the best country to visit ever green and very comfortable weather neat and clean city,24/12/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180153148?locale=en-SG,Botanic Garden,True
_TS***3y,5.0,"great route for jogging, lots of shaded seating areas, and some rest and snack options too",24/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180504925?locale=en-SG,Botanic Garden,True
_TI***ud,5.0,"absolutely beautiful, worth a little trip if you have extra time!",20/11/23,7,https://sg.trip.com/review/singapore-botanic-gardens-76133-179854421?locale=en-SG,Botanic Garden,True
Jessy Tran,4.0,"Thevplace is for people who love nature with a lot of trees to explore, but also tired to walk around under the sun.",22/11/23,9,https://sg.trip.com/review/singapore-botanic-gardens-76133-179861996?locale=en-SG,Botanic Garden,True
saphina tan,5.0,"one of the very chill place with good cafes to gather with family, friends and couples. Alot of amazing history.",26/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180199325?locale=en-SG,Botanic Garden,True
Mini_mino,5.0,"appreciate the beautiful and organised greenery, you might see otters and small snakes along the way. enjoy!",09/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180352866?locale=en-SG,Botanic Garden,True
_TI***df,5.0,this is truly an amazing place. I highly recommend this place for anyone interested in having an amazing time.,28/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180213139?locale=en-SG,Botanic Garden,True
Lek Jasmine,5.0,Nice and beautiful place.  very convenient.  MRT is just nearly,04/12/23,5,https://sg.trip.com/review/singapore-botanic-gardens-76133-179995900?locale=en-SG,Botanic Garden,True
Lostboyz_uk,5.0,stopped here on my trip to Singapore and can safely say it&#39;s a garden worth visiting!,12/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180369127?locale=en-SG,Botanic Garden,True
Wong Hiong,5.0,what a wonderful place to visit and enjoy the tropical weather right at this moment.,11/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180362553?locale=en-SG,Botanic Garden,True
Sallykristine Loo,5.0,"Nature, fresh air, family, food and friends you in this festive evening at the Singapore Botanic Gardens. Pets welcome too!",03/09/23,9,https://sg.trip.com/review/singapore-botanic-gardens-76133-178821177?locale=en-SG,Botanic Garden,True
QHLC,5.0,"Lots of greeneries around, good nature park for strolling around. remember to bring insect repellent!",26/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180192099?locale=en-SG,Botanic Garden,True
km Li,5.0,An relaxing day out in botanic garden. Nice place to either jog or stroll around!,25/10/23,4,https://sg.trip.com/review/singapore-botanic-gardens-76133-179533033?locale=en-SG,Botanic Garden,True
_TX***3x,5.0,Gardens are pretty tranquil and makes for a good weekend morning walk. Check out the orchid garden too!,18/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180440828?locale=en-SG,Botanic Garden,True
carl Basil,5.0,"Great place to walk and see nature, very convenient to go to by bus or mrt will do",12/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180368841?locale=en-SG,Botanic Garden,True
Amans,5.0,"the place is clean , nice and beautiful very suitable for couple or family taking their time or a scroll",20/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180131931?locale=en-SG,Botanic Garden,True
rayemeltz,5.0,experience wise is great. new species of plants can be learned. bery near mrt,18/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180440412?locale=en-SG,Botanic Garden,True
Bcn59123,5.0,"As usual, I love this type of gardens, it is very green and it is very peaceful !",04/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180292238?locale=en-SG,Botanic Garden,True
WAI SING,5.0,So many flowers and so beautiful the place. Highly recommended for everyone,25/12/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180187516?locale=en-SG,Botanic Garden,True
N1702,5.0,although it&rsquo;s always packed with tourists. it&rsquo;s still worth visiting. plenty of spots for photos.,08/01/24,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180347516?locale=en-SG,Botanic Garden,True
E38***56,5.0,the plants are really wonderful and the park is well organized. very good,30/12/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180233470?locale=en-SG,Botanic Garden,True
FFF2024,4.0,"if you are going to sg,suggest you would go to take a look at the Botanic Gardens, it is very easy to go there by taking the mrt, after you travel there, though sg is small, don&rsquo;t think it is possible to walk along all the areas in the Botanic Gardens, as it is rather hot during day time, recommended to go there during evening time esp have a walk after having dinner, it&rsquo;s very nice and good for our health :)",24/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180503652?locale=en-SG,Botanic Garden,True
Indo_backpackerz,4.0,"Must visit in Singapore, a well-maintained english style garden, easy to reach by lublic transportation. Sometimes on weekend evening, there is music consert. Generally good placr for family- and friends gathering.",22/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180489148?locale=en-SG,Botanic Garden,True
HanaHumaira,4.0,"I wish there were buses that would drop you off nearer to the entrance coz it was more than a km walk to the bus station. Other than that, this place is worth going to if you want to meditate or have a picnic with friends, family especially children. Bathrooms are also nice and clean and the park is definitely less crowded than other parks.",21/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180455198?locale=en-SG,Botanic Garden,True
Talha_arefa_quazi,3.0,Really beautiful location. I cannot believe this whole park is free. Such a gem. We loved spending a few hours here. wish there were buses that would drop you off nearer to the entrance coz it was more than a km walk to the bus station.,19/01/24,3,https://sg.trip.com/review/singapore-botanic-gardens-76133-180447516?locale=en-SG,Botanic Garden,True
Kate__,4.0,"The botanic gardens are really beautiful. So many different plants, flowers and trees to see, with delightful water features.",19/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180447481?locale=en-SG,Botanic Garden,True
Jeralyn Neo,4.0,"This place brings me to a place of peace and childhood memories. From picnics, to family gatherings, to even performances, this place is my happy place",14/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180375667?locale=en-SG,Botanic Garden,True
fxtin.nxr,4.0,"With it&#39;s vast greenery field where you can have a relaxing picnic with your loved ones, Singapore Botanic Gardens is always full of life. It is the perfect venue to catch sunset as well.",07/01/24,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180346635?locale=en-SG,Botanic Garden,True
19.94.s,4.0,"the park is nice however I went there during rainy days so I cannot explore all the area. however, it feel like I walk in the rainforest inside the city.",27/12/23,1,https://sg.trip.com/review/singapore-botanic-gardens-76133-180203493?locale=en-SG,Botanic Garden,True
_TI***57,5.0,amazing and beautiful place to visit to enjoy variety of flowers and plants. colourful nature.,26/12/23,0,https://sg.trip.com/review/singapore-botanic-gardens-76133-180196221?locale=en-SG,Botanic Garden,True
Momshie tess,5.0,if you&rsquo;re looking a nature place . I recommend the Botanical Garden it&rsquo;s so fresh and beautiful. I wanna share out  bonding during 2007.,16/12/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-180083638?locale=en-SG,Botanic Garden,True
_TI***b7,5.0,Best value and more enjoyable than Marina Bay Gardens for me. Grateful for all the work put in by the staff and management to create this wonderful and varied valuable space in Singapore. Go here if no time for the tourist stuff its much better.Thank you.,14/12/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-180075718?locale=en-SG,Botanic Garden,True
Anna Lg,5.0,"The Singapore Botanic Gardens is an exceptional destination. It boasts lush greenery, including a mesmerizing orchid garden with Singapore&#39;s national flower. Its serene atmosphere provides a perfect escape from the urban hustle, and the fact that most areas are free to access is a bonus. Whether you seek natural beauty, education, or tranquility, this garden delivers a memorable experience.",13/12/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-180071344?locale=en-SG,Botanic Garden,True
Sneakerkicker,5.0,"Singapore Botanic Gardens is a stunning oasis in the heart of the city. With its lush greenery, vibrant flowers, and serene lakes, it offers a peaceful escape from the bustling urban environment. The gardens are meticulously maintained, showcasing a diverse collection of plants and trees. Whether you&#39;re a nature enthusiast or simply seeking tranquility, this UNESCO World Heritage Site is a must-visit. The well-designed paths and informative signage make it easy to explore and learn about the rich botanical heritage of Singapore.",13/12/23,2,https://sg.trip.com/review/singapore-botanic-gardens-76133-180069937?locale=en-SG,Botanic Garden,True
